Anio,Mes,Pais,Medio_Acceso,Total_Turistas
2021,7,Irlanda,Tren,53
2021,9,Irlanda,Tren,53
2021,11,Irlanda,Tren,53
2021,5,Irlanda,Tren,53
2021,3,Irlanda,Tren,53
2021,4,Irlanda,Tren,53
2021,2,Irlanda,Tren,53
2021,8,Irlanda,Tren,53
2020,4,Brasil,Puerto,52
2020,5,Austria,Carretera,52
2023,2,Austria,Tren,52
2020,11,Corea del Sur,Carretera,52
2020,5,Canadá,Carretera,51
2020,8,Argentina,Puerto,51
2020,11,Argentina,Puerto,51
2020,8,Rusia,Tren,51
2020,9,Corea del Sur,Tren,51
2023,3,China,Carretera,51
2021,5,Austria,Puerto,50
2022,3,Austria,Tren,50
2020,6,China,Tren,50
2020,11,Rusia,Carretera,49
2023,2,Finlandia,Tren,49
2020,5,Argentina,Tren,49
2023,1,Finlandia,Tren,49
2023,11,Finlandia,Tren,49
2023,10,Finlandia,Tren,49
2023,3,Finlandia,Tren,49
2023,6,Finlandia,Tren,49
2023,4,Finlandia,Tren,49
2021,6,Canadá,Puerto,49
2023,12,Finlandia,Tren,49
2023,8,Finlandia,Tren,49
2023,7,Finlandia,Tren,49
2023,9,Finlandia,Tren,49
2023,5,Finlandia,Tren,49
2020,6,Rusia,Carretera,49
2020,6,Alemania,Tren,48
2019,4,Luxemburgo,Tren,48
2019,2,Luxemburgo,Tren,48
2019,7,Luxemburgo,Tren,48
2019,12,Luxemburgo,Tren,48
2023,2,China,Carretera,48
2019,8,Luxemburgo,Tren,48
2019,3,Luxemburgo,Tren,48
2019,9,Luxemburgo,Tren,48
2019,6,Luxemburgo,Tren,48
2019,1,Luxemburgo,Tren,48
2019,5,Luxemburgo,Tren,48
2019,11,Luxemburgo,Tren,48
2019,10,Luxemburgo,Tren,48
2022,10,Rusia,Tren,48
2019,5,República Checa,Tren,47
2021,5,Suiza,Puerto,47
2020,12,Dinamarca,Puerto,47
2021,6,Rusia,Puerto,46
2020,12,Canadá,Puerto,45
2020,2,Austria,Tren,45
2021,1,Canadá,Tren,45
2021,7,China,Carretera,45
2022,4,República Checa,Tren,45
2019,9,República Checa,Tren,45
2021,2,Suecia,Puerto,45
2023,1,Austria,Tren,44
2021,12,Brasil,Puerto,44
2023,5,Corea del Sur,Puerto,44
2023,5,Corea del Sur,Carretera,44
2023,12,Corea del Sur,Puerto,44
2023,12,Corea del Sur,Carretera,44
2020,9,Bélgica,Tren,43
2022,11,Rusia,Tren,43
2021,12,Rusia,Puerto,43
2021,5,Rusia,Tren,43
2023,1,Corea del Sur,Tren,43
2020,10,Suiza,Tren,42
2020,11,Dinamarca,Puerto,42
2020,10,Bélgica,Tren,41
2020,7,Argentina,Puerto,41
2020,10,Rusia,Tren,41
2020,6,Corea del Sur,Tren,41
2020,5,Rusia,Puerto,41
2019,2,República Checa,Puerto,41
2020,10,Corea del Sur,Tren,41
2020,4,Rusia,Tren,41
2023,1,China,Tren,41
2020,9,Rusia,Tren,41
2020,7,Rusia,Tren,41
2020,11,Austria,Puerto,40
2020,9,Suiza,Puerto,40
2022,3,Corea del Sur,Tren,40
2022,11,Austria,Tren,40
2020,2,Polonia,Puerto,39
2020,12,Polonia,Puerto,39
2022,8,Finlandia,Tren,39
2022,3,Finlandia,Tren,39
2022,1,Finlandia,Tren,39
2020,6,Polonia,Puerto,39
2019,4,República Checa,Tren,39
2022,5,Finlandia,Tren,39
2020,9,Polonia,Puerto,39
2020,10,Polonia,Puerto,39
2019,1,República Checa,Puerto,39
2020,3,Polonia,Puerto,39
2020,1,Polonia,Puerto,39
2022,6,Finlandia,Tren,39
2022,10,Finlandia,Tren,39
2020,8,Polonia,Puerto,39
2020,11,Polonia,Puerto,39
2022,9,Finlandia,Tren,39
2020,7,Polonia,Puerto,39
2022,7,Finlandia,Tren,39
2020,11,Canadá,Puerto,39
2020,10,Suecia,Tren,39
2022,2,Finlandia,Tren,39
2021,11,Argentina,Puerto,39
2022,12,Finlandia,Tren,39
2022,4,Finlandia,Tren,39
2020,5,Polonia,Puerto,39
2020,4,Polonia,Puerto,39
2022,11,Finlandia,Tren,39
2021,12,Argentina,Puerto,38
2021,3,Suiza,Tren,38
2021,1,Suiza,Tren,38
2021,1,Canadá,Puerto,38
2022,12,República Checa,Puerto,38
2020,12,Argentina,Puerto,38
2022,10,República Checa,Tren,37
2020,8,Suecia,Tren,37
2023,12,Austria,Tren,37
2020,11,Bélgica,Puerto,37
2021,4,Bélgica,Tren,37
2021,4,Dinamarca,Puerto,37
2020,4,Argentina,Puerto,37
2023,11,Corea del Sur,Puerto,37
2023,11,Corea del Sur,Carretera,37
2023,4,China,Carretera,37
2022,5,Rusia,Tren,37
2020,4,Alemania,Tren,36
2023,7,Corea del Sur,Puerto,36
2021,11,China,Carretera,36
2020,12,Suiza,Puerto,36
2020,11,Suiza,Tren,36
2023,7,Corea del Sur,Carretera,36
2022,12,Rusia,Tren,35
2021,11,Brasil,Puerto,35
2021,1,Bélgica,Puerto,35
2022,1,Rusia,Tren,35
2021,3,Bélgica,Puerto,35
2021,5,Suecia,Tren,34
2021,4,China,Carretera,34
2020,4,EE.UU.,Tren,34
2022,2,Austria,Tren,33
2022,3,República Checa,Tren,33
2021,4,Suiza,Puerto,33
2020,5,Rusia,Carretera,33
2023,6,Corea del Sur,Puerto,33
2023,6,Corea del Sur,Carretera,33
2021,6,China,Carretera,33
2022,2,Corea del Sur,Tren,32
2019,11,República Checa,Puerto,32
2021,6,Dinamarca,Tren,32
2022,3,Rusia,Tren,32
2020,9,Suecia,Tren,32
2022,12,Corea del Sur,Carretera,32
2021,4,Rusia,Tren,32
2020,4,Corea del Sur,Carretera,32
2020,6,Bélgica,Puerto,31
2019,3,República Checa,Tren,31
2020,12,Bélgica,Puerto,31
2020,5,Brasil,Puerto,31
2021,3,Dinamarca,Puerto,30
2021,11,Austria,Tren,30
2020,11,Rusia,Tren,30
2020,6,Rusia,Tren,30
2019,10,República Checa,Tren,30
2021,5,China,Carretera,30
2021,2,Bélgica,Puerto,29
2022,4,Rusia,Tren,29
2020,10,Suiza,Puerto,28
2021,2,Suiza,Tren,28
2020,4,Dinamarca,Carretera,28
2023,9,Corea del Sur,Puerto,28
2023,9,Corea del Sur,Carretera,28
2021,9,Argentina,Puerto,28
2021,7,Brasil,Puerto,27
2021,12,Austria,Puerto,27
2020,11,Corea del Sur,Tren,27
2019,12,República Checa,Puerto,27
2021,7,Argentina,Puerto,27
2021,3,Rusia,Tren,27
2020,1,Austria,Tren,27
2021,3,China,Carretera,27
2021,1,Rusia,Tren,27
2022,7,China,Tren,26
2021,5,Austria,Tren,25
2023,6,Luxemburgo,Puerto,24
2023,11,Luxemburgo,Puerto,24
2023,3,Luxemburgo,Puerto,24
2023,10,Luxemburgo,Puerto,24
2023,4,Luxemburgo,Puerto,24
2021,10,Brasil,Puerto,24
2022,2,Rusia,Tren,24
2021,12,Corea del Sur,Puerto,24
2020,4,Brasil,Tren,24
2023,2,Luxemburgo,Puerto,24
2023,9,Luxemburgo,Puerto,24
2020,5,Alemania,Tren,24
2023,7,Luxemburgo,Puerto,24
2023,8,Luxemburgo,Puerto,24
2023,5,Luxemburgo,Puerto,24
2023,12,Luxemburgo,Puerto,24
2020,11,Suiza,Puerto,24
2022,12,Austria,Tren,24
2023,1,Luxemburgo,Puerto,24
2020,7,Suiza,Tren,24
2023,3,Corea del Sur,Carretera,23
2023,3,Corea del Sur,Puerto,23
2022,11,Corea del Sur,Carretera,23
2020,6,Austria,Puerto,22
2021,10,Argentina,Puerto,22
2021,4,Suecia,Tren,22
2020,8,Austria,Tren,22
2020,4,EE.UU.,Puerto,22
2021,6,Argentina,Puerto,22
2020,12,Austria,Puerto,22
2022,3,Japón,Tren,21
2022,10,Japón,Tren,21
2021,5,Rusia,Puerto,21
2023,2,Corea del Sur,Puerto,21
2022,4,Japón,Tren,21
2023,2,Corea del Sur,Carretera,21
2022,11,Japón,Tren,21
2019,2,República Checa,Tren,21
2022,6,Japón,Tren,21
2022,7,Japón,Tren,21
2022,9,Japón,Tren,21
2022,1,Japón,Tren,21
2020,11,Suecia,Tren,21
2022,2,República Checa,Tren,21
2020,5,EE.UU.,Tren,21
2020,3,Austria,Tren,21
2022,8,Japón,Tren,21
2022,5,Japón,Tren,21
2021,2,Rusia,Tren,21
2022,2,Japón,Tren,21
2022,10,Corea del Sur,Carretera,21
2021,8,Argentina,Puerto,21
2022,12,Japón,Tren,21
2020,12,Rusia,Puerto,20
2022,12,China,Tren,20
2022,7,Corea del Sur,Carretera,20
2021,2,Dinamarca,Puerto,20
2020,5,Rusia,Tren,20
2020,6,Dinamarca,Puerto,20
2021,8,Brasil,Puerto,20
2021,3,Suecia,Tren,19
2021,3,Suiza,Puerto,19
2019,1,República Checa,Tren,19
2021,1,Suiza,Puerto,19
2022,11,República Checa,Tren,19
2021,1,Suecia,Tren,19
2021,5,Argentina,Puerto,19
2020,5,Corea del Sur,Carretera,19
2022,1,Austria,Tren,19
2020,12,Corea del Sur,Carretera,19
2020,11,Bélgica,Tren,19
2022,1,República Checa,Tren,19
2021,4,Austria,Puerto,18
2023,8,Corea del Sur,Puerto,18
2021,1,Bélgica,Tren,18
2023,8,Corea del Sur,Carretera,18
2021,3,Bélgica,Tren,18
2022,9,Corea del Sur,Carretera,18
2020,6,Argentina,Puerto,18
2021,12,China,Carretera,18
2022,6,China,Tren,18
2020,9,Austria,Tren,18
2020,4,Corea del Sur,Tren,17
2020,5,Dinamarca,Carretera,17
2021,5,Dinamarca,Tren,17
2022,9,China,Tren,17
2021,2,China,Carretera,17
2019,4,Luxemburgo,Puerto,16
2020,12,Bélgica,Tren,16
2021,3,Austria,Puerto,16
2019,10,Luxemburgo,Puerto,16
2021,4,Rusia,Puerto,16
2019,3,Luxemburgo,Puerto,16
2022,8,China,Tren,16
2019,9,Luxemburgo,Puerto,16
2020,6,Bélgica,Tren,16
2019,6,Luxemburgo,Puerto,16
2020,12,Rusia,Carretera,16
2019,7,Luxemburgo,Puerto,16
2019,11,República Checa,Tren,16
2019,5,Luxemburgo,Puerto,16
2020,12,Suecia,Tren,16
2019,12,Luxemburgo,Puerto,16
2019,8,Luxemburgo,Puerto,16
2020,7,Suiza,Puerto,16
2021,9,Brasil,Puerto,16
2019,11,Luxemburgo,Puerto,16
2019,1,Luxemburgo,Puerto,16
2019,2,Luxemburgo,Puerto,16
2022,10,China,Tren,16
2020,3,Finlandia,Tren,15
2020,5,Finlandia,Tren,15
2021,2,Bélgica,Tren,15
2021,2,Suecia,Tren,15
2020,4,Canadá,Tren,15
2021,2,Finlandia,Tren,15
2020,5,Argentina,Puerto,15
2020,4,Finlandia,Tren,15
2020,5,Brasil,Tren,15
2021,8,Finlandia,Tren,15
2021,9,Finlandia,Tren,15
2020,2,Finlandia,Tren,15
2021,12,Finlandia,Tren,15
2021,4,Argentina,Puerto,15
2021,11,Finlandia,Tren,15
2020,9,Finlandia,Tren,15
2020,7,Finlandia,Tren,15
2021,7,Finlandia,Tren,15
2020,8,Finlandia,Tren,15
2021,1,Finlandia,Tren,15
2020,7,Austria,Tren,15
2020,1,Finlandia,Tren,15
2021,4,Finlandia,Tren,15
2020,12,Finlandia,Tren,15
2022,1,Corea del Sur,Tren,15
2020,6,Finlandia,Tren,15
2021,3,Finlandia,Tren,15
2021,10,Finlandia,Tren,15
2020,10,Finlandia,Tren,15
2021,5,Finlandia,Tren,15
2020,11,Finlandia,Tren,15
2021,6,Finlandia,Tren,15
2021,12,Austria,Tren,14
2022,6,Corea del Sur,Carretera,14
2020,4,China,Puerto,14
2021,2,Suiza,Puerto,14
2021,2,Austria,Puerto,14
2019,12,República Checa,Tren,13
2020,5,EE.UU.,Puerto,13
2021,7,Corea del Sur,Puerto,13
2021,1,Argentina,Puerto,13
2021,1,Rusia,Puerto,13
2022,12,República Checa,Tren,13
2021,1,Brasil,Puerto,13
2021,3,Rusia,Puerto,13
2021,1,China,Carretera,13
2021,3,Brasil,Puerto,12
2020,10,Austria,Tren,12
2020,4,Suiza,Tren,12
2020,6,Suiza,Tren,12
2021,1,Dinamarca,Puerto,12
2022,5,China,Tren,12
2022,5,Corea del Sur,Carretera,12
2023,1,China,Carretera,12
2021,2,Rusia,Puerto,11
2021,1,Austria,Puerto,11
2023,1,Corea del Sur,Carretera,11
2023,1,Corea del Sur,Puerto,11
2020,12,Rusia,Tren,10
2020,12,Corea del Sur,Tren,10
2022,8,Corea del Sur,Carretera,10
2020,5,Corea del Sur,Tren,10
2020,4,China,Tren,10
2021,4,Dinamarca,Tren,9
2021,5,Brasil,Puerto,9
2022,4,China,Tren,9
2021,4,Austria,Tren,9
2020,5,Canadá,Tren,9
2022,2,China,Tren,8
2020,4,Dinamarca,Puerto,8
2020,6,Suiza,Puerto,8
2022,4,Corea del Sur,Carretera,8
2021,8,Corea del Sur,Puerto,8
2021,2,Argentina,Puerto,8
2021,3,Austria,Tren,8
2020,5,China,Puerto,8
2020,11,Austria,Tren,8
2020,4,Suiza,Puerto,8
2021,4,Brasil,Puerto,8
2021,2,Austria,Tren,7
2021,3,Dinamarca,Tren,7
2022,1,China,Tren,7
2020,5,Luxemburgo,Tren,7
2020,11,Luxemburgo,Tren,7
2020,8,Luxemburgo,Tren,7
2020,6,Luxemburgo,Tren,7
2020,12,Luxemburgo,Tren,7
2020,10,Luxemburgo,Tren,7
2020,4,Bélgica,Puerto,7
2021,2,Brasil,Puerto,7
2020,2,Luxemburgo,Tren,7
2020,7,Luxemburgo,Tren,7
2020,9,Luxemburgo,Tren,7
2020,1,Luxemburgo,Tren,7
2020,4,Luxemburgo,Tren,7
2020,4,Suecia,Tren,7
2020,3,Luxemburgo,Tren,7
2021,11,Corea del Sur,Puerto,6
2021,3,Argentina,Puerto,6
2022,3,Corea del Sur,Carretera,6
2022,3,China,Tren,6
2020,5,China,Tren,6
2021,6,Corea del Sur,Puerto,6
2020,5,Suiza,Tren,6
2020,7,Suecia,Tren,5
2022,2,Corea del Sur,Carretera,5
2021,5,Corea del Sur,Puerto,5
2021,1,Austria,Tren,5
2022,11,China,Tren,5
2021,9,Corea del Sur,Puerto,5
2021,10,Corea del Sur,Puerto,5
2021,2,Dinamarca,Tren,5
2020,4,Canadá,Puerto,5
2020,5,Dinamarca,Puerto,5
2020,6,Austria,Tren,4
2020,5,Suiza,Puerto,4
2020,4,Austria,Puerto,4
2021,3,Corea del Sur,Puerto,4
2021,2,Corea del Sur,Puerto,4
2020,5,Bélgica,Puerto,4
2020,4,Bélgica,Tren,4
2020,12,Austria,Tren,4
2021,1,Dinamarca,Tren,3
2020,5,Canadá,Puerto,3
2021,4,Corea del Sur,Puerto,3
2021,1,Corea del Sur,Puerto,3
2020,5,Austria,Puerto,3
2022,1,Corea del Sur,Carretera,2
2020,5,Suecia,Tren,2
2020,6,Suecia,Tren,2
2020,5,Bélgica,Tren,2
2020,4,Austria,Tren,1
2020,5,Austria,Tren,1
2020,12,Noruega,Tren,0
2020,12,Italia,Tren,0
2021,6,Noruega,Tren,0
2021,6,Luxemburgo,Tren,0
2021,12,Luxemburgo,Tren,0
2021,6,China,Puerto,0
2021,12,Luxemburgo,Puerto,0
2021,12,Japón,Puerto,0
2021,6,Corea del Sur,Carretera,0
2020,12,Suecia,Puerto,0
2021,12,Italia,Tren,0
2020,12,Luxemburgo,Puerto,0
2020,12,Noruega,Puerto,0
2023,12,Luxemburgo,Tren,0
2021,6,Luxemburgo,Puerto,0
2021,6,Japón,Puerto,0
2023,12,Noruega,Tren,0
2021,6,Italia,Tren,0
2021,4,China,Puerto,0
2020,12,República Checa,Tren,0
2020,12,República Checa,Puerto,0
2021,12,Noruega,Tren,0
2021,12,China,Puerto,0
2021,12,Corea del Sur,Carretera,0
2020,12,Polonia,Tren,0
2021,4,Corea del Sur,Carretera,0
2021,5,Corea del Sur,Carretera,0
2021,4,Italia,Tren,0
2020,12,Irlanda,Tren,0
2021,5,China,Puerto,0
2023,10,Polonia,Tren,0
2020,11,Luxemburgo,Puerto,0
2021,5,Italia,Tren,0
2020,11,Suecia,Puerto,0
2022,1,Luxemburgo,Tren,0
2020,11,República Checa,Tren,0
2020,11,República Checa,Puerto,0
2022,1,Polonia,Tren,0
2019,4,Irlanda,Tren,0
2023,10,Noruega,Tren,0
2021,4,República Checa,Puerto,0
2020,11,Polonia,Tren,0
2022,1,Rusia,Carretera,0
2021,4,República Checa,Tren,0
2020,11,Noruega,Puerto,0
2020,11,Noruega,Tren,0
2023,12,República Checa,Tren,0
2022,1,Italia,Tren,0
2021,5,Japón,Puerto,0
2023,10,República Checa,Tren,0
2023,12,Polonia,Tren,0
2021,12,República Checa,Puerto,0
2021,12,República Checa,Tren,0
2020,12,Dinamarca,Tren,0
2021,4,Japón,Puerto,0
2021,5,República Checa,Tren,0
2020,12,Corea del Sur,Puerto,0
2021,5,República Checa,Puerto,0
2021,5,Luxemburgo,Puerto,0
2021,4,Luxemburgo,Puerto,0
2020,11,Italia,Tren,0
2021,4,Luxemburgo,Tren,0
2022,1,Corea del Sur,Puerto,0
2021,5,Noruega,Tren,0
2021,5,Luxemburgo,Tren,0
2023,10,Luxemburgo,Tren,0
2021,4,Noruega,Tren,0
2021,2,Noruega,Tren,0
2021,11,República Checa,Tren,0
2021,11,República Checa,Puerto,0
2021,8,Japón,Puerto,0
2021,9,República Checa,Puerto,0
2021,9,República Checa,Tren,0
2021,8,Italia,Tren,0
2023,11,Noruega,Tren,0
2021,10,China,Puerto,0
2021,10,Corea del Sur,Carretera,0
2021,8,Corea del Sur,Carretera,0
2021,8,China,Puerto,0
2021,3,China,Puerto,0
2021,3,Corea del Sur,Carretera,0
2023,11,Luxemburgo,Tren,0
2019,2,Polonia,Tren,0
2021,7,República Checa,Tren,0
2021,7,República Checa,Puerto,0
2021,1,República Checa,Tren,0
2021,7,Noruega,Tren,0
2021,1,República Checa,Puerto,0
2021,10,Italia,Tren,0
2021,8,Luxemburgo,Puerto,0
2021,8,Luxemburgo,Tren,0
2023,11,Polonia,Tren,0
2021,9,Italia,Tren,0
2021,2,Luxemburgo,Puerto,0
2021,2,Japón,Puerto,0
2021,9,China,Puerto,0
2021,2,Italia,Tren,0
2021,9,Corea del Sur,Carretera,0
2021,8,República Checa,Tren,0
2023,11,República Checa,Tren,0
2021,8,República Checa,Puerto,0
2021,2,República Checa,Puerto,0
2021,8,Noruega,Tren,0
2021,9,Japón,Puerto,0
2021,2,República Checa,Tren,0
2021,9,Luxemburgo,Puerto,0
2021,9,Luxemburgo,Tren,0
2021,9,Noruega,Tren,0
2021,2,Corea del Sur,Carretera,0
2020,11,Irlanda,Tren,0
2021,2,China,Puerto,0
2021,3,Italia,Tren,0
2023,11,Japón,Carretera,0
2021,7,Luxemburgo,Tren,0
2021,11,Japón,Puerto,0
2021,2,Luxemburgo,Tren,0
2019,3,Polonia,Tren,0
2021,7,China,Puerto,0
2021,1,Corea del Sur,Carretera,0
2021,3,República Checa,Puerto,0
2021,1,China,Puerto,0
2021,3,República Checa,Tren,0
2021,11,Italia,Tren,0
2023,12,Irlanda,Tren,0
2021,3,Noruega,Tren,0
2021,11,Luxemburgo,Puerto,0
2021,11,Luxemburgo,Tren,0
2021,11,Noruega,Tren,0
2019,2,Irlanda,Tren,0
2021,6,República Checa,Tren,0
2021,6,República Checa,Puerto,0
2023,12,Italia,Tren,0
2023,12,Japón,Carretera,0
2021,11,Corea del Sur,Carretera,0
2021,11,China,Puerto,0
2019,3,Irlanda,Tren,0
2021,1,Noruega,Tren,0
2023,11,Italia,Tren,0
2021,10,Japón,Puerto,0
2021,10,Luxemburgo,Puerto,0
2021,10,Luxemburgo,Tren,0
2021,7,Luxemburgo,Puerto,0
2023,11,Irlanda,Tren,0
2021,10,Noruega,Tren,0
2021,3,Japón,Puerto,0
2021,1,Luxemburgo,Tren,0
2021,3,Luxemburgo,Tren,0
2021,1,Luxemburgo,Puerto,0
2021,10,República Checa,Puerto,0
2021,7,Japón,Puerto,0
2021,10,República Checa,Tren,0
2021,7,Italia,Tren,0
2021,1,Japón,Puerto,0
2021,3,Luxemburgo,Puerto,0
2021,1,Italia,Tren,0
2021,7,Corea del Sur,Carretera,0
2023,6,República Checa,Tren,0
2023,10,Japón,Carretera,0
2020,2,República Checa,Tren,0
2020,3,Noruega,Puerto,0
2020,3,Luxemburgo,Puerto,0
2022,12,Italia,Tren,0
2022,12,Luxemburgo,Tren,0
2020,3,Italia,Tren,0
2020,3,Irlanda,Tren,0
2022,12,Polonia,Tren,0
2019,7,Polonia,Tren,0
2020,3,Dinamarca,Tren,0
2020,3,Corea del Sur,Puerto,0
2022,12,Rusia,Carretera,0
2023,7,República Checa,Tren,0
2020,2,Suecia,Puerto,0
2020,2,República Checa,Puerto,0
2023,7,Noruega,Tren,0
2020,2,Polonia,Tren,0
2023,1,Irlanda,Tren,0
2020,2,Noruega,Tren,0
2023,1,Italia,Tren,0
2020,2,Noruega,Puerto,0
2023,1,Japón,Carretera,0
2023,1,Luxemburgo,Tren,0
2023,7,Polonia,Tren,0
2020,2,Luxemburgo,Puerto,0
2023,1,Noruega,Tren,0
2020,2,Italia,Tren,0
2023,1,Polonia,Tren,0
2020,2,Irlanda,Tren,0
2020,3,Noruega,Tren,0
2020,3,Polonia,Tren,0
2022,12,Corea del Sur,Puerto,0
2020,3,República Checa,Puerto,0
2023,8,Luxemburgo,Tren,0
2022,10,Italia,Tren,0
2023,8,Japón,Carretera,0
2023,8,Italia,Tren,0
2020,4,Suecia,Puerto,0
2022,10,Luxemburgo,Tren,0
2020,4,República Checa,Tren,0
2023,8,Irlanda,Tren,0
2020,4,República Checa,Puerto,0
2022,10,Polonia,Tren,0
2020,4,Polonia,Tren,0
2020,4,Noruega,Tren,0
2022,10,Rusia,Carretera,0
2020,4,Noruega,Puerto,0
2020,4,Luxemburgo,Puerto,0
2020,4,Italia,Tren,0
2020,4,Irlanda,Tren,0
2022,11,Corea del Sur,Puerto,0
2020,4,Dinamarca,Tren,0
2020,4,Corea del Sur,Puerto,0
2022,11,Italia,Tren,0
2022,11,Luxemburgo,Tren,0
2022,11,Polonia,Tren,0
2019,7,Irlanda,Tren,0
2022,11,Rusia,Carretera,0
2020,3,Suecia,Puerto,0
2020,3,República Checa,Tren,0
2023,1,República Checa,Tren,0
2020,2,Dinamarca,Tren,0
2023,8,Noruega,Tren,0
2023,5,Irlanda,Tren,0
2023,3,República Checa,Tren,0
2023,4,Irlanda,Tren,0
2023,4,Italia,Tren,0
2019,11,Polonia,Tren,0
2023,4,Japón,Carretera,0
2023,4,Luxemburgo,Tren,0
2023,4,Noruega,Tren,0
2023,4,Polonia,Tren,0
2019,11,Irlanda,Tren,0
2023,4,República Checa,Tren,0
2019,1,Polonia,Tren,0
2019,10,Polonia,Tren,0
2019,8,Polonia,Tren,0
2023,5,Italia,Tren,0
2020,2,Corea del Sur,Puerto,0
2023,5,Japón,Carretera,0
2023,5,Luxemburgo,Tren,0
2023,5,Noruega,Tren,0
2019,10,Irlanda,Tren,0
2023,5,Polonia,Tren,0
2023,5,República Checa,Tren,0
2019,9,Polonia,Tren,0
2023,6,Irlanda,Tren,0
2023,6,Italia,Tren,0
2019,9,Irlanda,Tren,0
2023,6,Japón,Carretera,0
2023,6,Luxemburgo,Tren,0
2023,6,Noruega,Tren,0
2019,12,Irlanda,Tren,0
2023,3,Polonia,Tren,0
2023,3,Noruega,Tren,0
2023,3,Luxemburgo,Tren,0
2020,1,Suecia,Puerto,0
2020,1,República Checa,Tren,0
2020,1,República Checa,Puerto,0
2023,7,Luxemburgo,Tren,0
2023,2,Irlanda,Tren,0
2020,1,Polonia,Tren,0
2023,2,Italia,Tren,0
2023,2,Japón,Carretera,0
2020,1,Noruega,Tren,0
2023,7,Japón,Carretera,0
2023,2,Luxemburgo,Tren,0
2023,7,Italia,Tren,0
2020,1,Noruega,Puerto,0
2023,2,Noruega,Tren,0
2023,7,Irlanda,Tren,0
2020,1,Luxemburgo,Puerto,0
2023,2,Polonia,Tren,0
2020,1,Italia,Tren,0
2020,1,Irlanda,Tren,0
2023,2,República Checa,Tren,0
2020,1,Dinamarca,Tren,0
2020,1,Corea del Sur,Puerto,0
2023,3,Irlanda,Tren,0
2023,3,Italia,Tren,0
2019,8,Irlanda,Tren,0
2023,3,Japón,Carretera,0
2019,12,Polonia,Tren,0
2022,10,Corea del Sur,Puerto,0
2020,5,Corea del Sur,Puerto,0
2022,2,Corea del Sur,Puerto,0
2022,5,Luxemburgo,Tren,0
2022,4,Luxemburgo,Tren,0
2020,9,Noruega,Tren,0
2020,9,Noruega,Puerto,0
2022,4,Polonia,Tren,0
2020,9,Luxemburgo,Puerto,0
2020,9,Italia,Tren,0
2022,4,Rusia,Carretera,0
2020,9,Irlanda,Tren,0
2020,9,Dinamarca,Tren,0
2023,6,Polonia,Tren,0
2022,5,Corea del Sur,Puerto,0
2022,5,Italia,Tren,0
2020,8,Suecia,Puerto,0
2020,8,República Checa,Tren,0
2020,8,Corea del Sur,Puerto,0
2020,8,República Checa,Puerto,0
2023,9,República Checa,Tren,0
2022,5,Polonia,Tren,0
2020,8,Polonia,Tren,0
2019,5,Irlanda,Tren,0
2020,8,Noruega,Tren,0
2022,5,Rusia,Carretera,0
2020,8,Noruega,Puerto,0
2020,8,Luxemburgo,Puerto,0
2020,8,Italia,Tren,0
2020,8,Irlanda,Tren,0
2023,9,Polonia,Tren,0
2022,6,Corea del Sur,Puerto,0
2020,9,Polonia,Tren,0
2022,4,Italia,Tren,0
2020,9,República Checa,Puerto,0
2020,9,República Checa,Tren,0
2023,10,Italia,Tren,0
2020,11,Dinamarca,Tren,0
2020,11,Corea del Sur,Puerto,0
2023,10,Irlanda,Tren,0
2022,2,Italia,Tren,0
2022,2,Luxemburgo,Tren,0
2019,4,Polonia,Tren,0
2022,2,Polonia,Tren,0
2022,2,Rusia,Carretera,0
2020,10,Suecia,Puerto,0
2020,10,República Checa,Tren,0
2020,10,República Checa,Puerto,0
2020,10,Polonia,Tren,0
2022,3,Corea del Sur,Puerto,0
2020,10,Noruega,Tren,0
2020,10,Noruega,Puerto,0
2020,10,Luxemburgo,Puerto,0
2022,3,Italia,Tren,0
2020,10,Italia,Tren,0
2020,10,Irlanda,Tren,0
2022,3,Luxemburgo,Tren,0
2020,10,Dinamarca,Tren,0
2022,3,Polonia,Tren,0
2020,10,Corea del Sur,Puerto,0
2022,3,Rusia,Carretera,0
2022,4,Corea del Sur,Puerto,0
2020,9,Suecia,Puerto,0
2020,8,Dinamarca,Tren,0
2022,6,Italia,Tren,0
2023,8,Polonia,Tren,0
2020,5,República Checa,Tren,0
2020,6,Luxemburgo,Puerto,0
2019,1,Irlanda,Tren,0
2020,6,Italia,Tren,0
2020,6,Irlanda,Tren,0
2022,8,Italia,Tren,0
2022,8,Luxemburgo,Tren,0
2020,6,Dinamarca,Tren,0
2020,6,Corea del Sur,Puerto,0
2022,8,Polonia,Tren,0
2022,8,Rusia,Carretera,0
2019,6,Irlanda,Tren,0
2020,5,Suecia,Puerto,0
2022,9,Corea del Sur,Puerto,0
2020,5,República Checa,Puerto,0
2023,9,Noruega,Tren,0
2020,5,Polonia,Tren,0
2020,5,Noruega,Tren,0
2020,5,Noruega,Puerto,0
2022,9,Italia,Tren,0
2022,9,Luxemburgo,Tren,0
2020,5,Luxemburgo,Puerto,0
2020,5,Italia,Tren,0
2023,8,República Checa,Tren,0
2020,5,Irlanda,Tren,0
2022,9,Polonia,Tren,0
2022,9,Rusia,Carretera,0
2020,5,Dinamarca,Tren,0
2019,6,Polonia,Tren,0
2022,8,Corea del Sur,Puerto,0
2020,6,Noruega,Puerto,0
2020,6,Noruega,Tren,0
2020,6,Polonia,Tren,0
2022,6,Luxemburgo,Tren,0
